,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year,month,day
44881,2022-01-18,Ghana,Comoros,2.0,3.0,AFCON,Garoua,Cameroon,True,2022,1,18
44882,2022-01-19,Egypt,Sudan,1.0,0.0,AFCON,Yaoundé,Cameroon,True,2022,1,19
44883,2022-01-19,Guinea-Bissau,Nigeria,0.0,2.0,AFCON,Garoua,Cameroon,True,2022,1,19
44886,2022-01-20,Ivory Coast,Algeria,3.0,1.0,AFCON,Douala,Cameroon,True,2022,1,20
44887,2022-01-20,Sierra Leone,Equatorial Guinea,0.0,1.0,AFCON,Limbé,Cameroon,True,2022,1,20
44888,2022-01-20,Gambia,Tunisia,1.0,0.0,AFCON,Limbé,Cameroon,True,2022,1,20
44889,2022-01-20,Mali,Mauritania,2.0,0.0,AFCON,Douala,Cameroon,True,2022,1,20
44892,2022-01-23,Burkina Faso,Gabon,1.0,1.0,AFCON,Limbé,Cameroon,True,2022,1,23
44893,2022-01-23,Nigeria,Tunisia,0.0,1.0,AFCON,Garoua,Cameroon,True,2022,1,23
44894,2022-01-24,Cameroon,Comoros,2.0,1.0,AFCON,Yaoundé,Cameroon,False,2022,1,24
44895,2022-01-24,Guinea,Gambia,0.0,1.0,AFCON,Bafoussam,Cameroon,True,2022,1,24
44896,2022-01-25,Morocco,Malawi,2.0,1.0,AFCON,Yaoundé,Cameroon,True,2022,1,25
44897,2022-01-25,Senegal,Cape Verde,2.0,0.0,AFCON,Bafoussam,Cameroon,True,2022,1,25
44898,2022-01-26,Ivory Coast,Egypt,0.0,0.0,AFCON,Douala,Cameroon,True,2022,1,26
44899,2022-01-26,Mali,Equatorial Guinea,0.0,0.0,AFCON,Limbé,Cameroon,True,2022,1,26
44923,2022-01-29,Burkina Faso,Tunisia,1.0,0.0,AFCON,Garoua,Cameroon,True,2022,1,29
44924,2022-01-29,Cameroon,Gambia,2.0,0.0,AFCON,Douala,Cameroon,False,2022,1,29
44926,2022-01-30,Egypt,Morocco,2.0,1.0,AFCON,Yaoundé,Cameroon,True,2022,1,30
44927,2022-01-30,Senegal,Equatorial Guinea,3.0,1.0,AFCON,Yaoundé,Cameroon,True,2022,1,30
44948,2022-02-02,Burkina Faso,Senegal,1.0,3.0,AFCON,Yaoundé,Cameroon,True,2022,2,2
44953,2022-02-03,Cameroon,Egypt,0.0,0.0,AFCON,Yaoundé,Cameroon,False,2022,2,3
44954,2022-02-05,Cameroon,Burkina Faso,3.0,3.0,AFCON,Yaoundé,Cameroon,False,2022,2,5
44955,2022-02-06,Senegal,Egypt,0.0,0.0,AFCON,Yaoundé,Cameroon,True,2022,2,6
45005,2022-03-24,Estonia,Cyprus,0.0,0.0,UEFA,Tallinn,Estonia,False,2022,3,24
45006,2022-03-24,Moldova,Kazakhstan,1.0,2.0,UEFA,Chișinău,Moldova,False,2022,3,24
45120,2022-03-29,Cyprus,Estonia,2.0,0.0,UEFA,Larnaca,Cyprus,False,2022,3,29
45121,2022-03-29,Kazakhstan,Moldova,0.0,1.0,UEFA,Astana,Kazakhstan,False,2022,3,29
45159,2022-06-01,Poland,Wales,2.0,1.0,UEFA,Wrocław,Poland,False,2022,6,1
45176,2022-06-02,Czech Republic,Switzerland,2.0,1.0,UEFA,Prague,Czech Republic,False,2022,6,2
45177,2022-06-02,Spain,Portugal,1.0,1.0,UEFA,Seville,Spain,False,2022,6,2
45178,2022-06-02,Israel,Iceland,2.0,2.0,UEFA,Haifa,Israel,False,2022,6,2
45179,2022-06-02,Serbia,Norway,0.0,1.0,UEFA,Belgrade,Serbia,False,2022,6,2
45180,2022-06-02,Slovenia,Sweden,0.0,2.0,UEFA,Ljubljana,Slovenia,False,2022,6,2
45181,2022-06-02,Northern Ireland,Greece,0.0,1.0,UEFA,Belfast,Northern Ireland,False,2022,6,2
45182,2022-06-02,Cyprus,Kosovo,0.0,2.0,UEFA,Larnaca,Cyprus,False,2022,6,2
45183,2022-06-02,Georgia,Gibraltar,4.0,0.0,UEFA,Tbilisi,Georgia,False,2022,6,2
45184,2022-06-02,Bulgaria,North Macedonia,1.0,1.0,UEFA,Razgrad,Bulgaria,False,2022,6,2
45185,2022-06-02,Estonia,San Marino,2.0,0.0,UEFA,Tallinn,Estonia,False,2022,6,2
45202,2022-06-03,Croatia,Austria,0.0,3.0,UEFA,Osijek,Croatia,False,2022,6,3
45203,2022-06-03,France,Denmark,1.0,2.0,UEFA,Paris,France,False,2022,6,3
45204,2022-06-03,Belgium,Netherlands,1.0,4.0,UEFA,Brussels,Belgium,False,2022,6,3
45205,2022-06-03,Kazakhstan,Azerbaijan,2.0,0.0,UEFA,Astana,Kazakhstan,False,2022,6,3
45206,2022-06-03,Belarus,Slovakia,0.0,1.0,UEFA,Novi Sad,Serbia,True,2022,6,3
45207,2022-06-03,Liechtenstein,Moldova,0.0,2.0,UEFA,Vaduz,Liechtenstein,False,2022,6,3
45208,2022-06-03,Latvia,Andorra,3.0,0.0,UEFA,Riga,Latvia,False,2022,6,3
45222,2022-06-04,Hungary,England,1.0,0.0,UEFA,Budapest,Hungary,False,2022,6,4
45223,2022-06-04,Italy,Germany,1.0,1.0,UEFA,Bologna,Italy,False,2022,6,4
45224,2022-06-04,Armenia,Republic of Ireland,1.0,0.0,UEFA,Yerevan,Armenia,False,2022,6,4
45225,2022-06-04,Finland,Bosnia and Herzegovina,1.0,1.0,UEFA,Helsinki,Finland,False,2022,6,4
45226,2022-06-04,Montenegro,Romania,2.0,0.0,UEFA,Podgorica,Montenegro,False,2022,6,4
45227,2022-06-04,Lithuania,Luxembourg,0.0,2.0,UEFA,Vilnius,Lithuania,False,2022,6,4
45228,2022-06-04,Turkey,Faroe Islands,4.0,0.0,UEFA,Istanbul,Turkey,False,2022,6,4
45241,2022-06-05,Portugal,Switzerland,4.0,0.0,UEFA,Lisbon,Portugal,False,2022,6,5
45242,2022-06-05,Czech Republic,Spain,2.0,2.0,UEFA,Prague,Czech Republic,False,2022,6,5
45243,2022-06-05,Serbia,Slovenia,4.0,1.0,UEFA,Belgrade,Serbia,False,2022,6,5
45244,2022-06-05,Sweden,Norway,1.0,2.0,UEFA,Stockholm,Sweden,False,2022,6,5
45245,2022-06-05,Cyprus,Northern Ireland,0.0,0.0,UEFA,Larnaca,Cyprus,False,2022,6,5
45246,2022-06-05,Kosovo,Greece,0.0,1.0,UEFA,Pristina,Kosovo,False,2022,6,5
45247,2022-06-05,Gibraltar,North Macedonia,0.0,2.0,UEFA,Gibraltar,Gibraltar,False,2022,6,5
45248,2022-06-05,Bulgaria,Georgia,2.0,5.0,UEFA,Razgrad,Bulgaria,False,2022,6,5
45249,2022-06-05,San Marino,Malta,0.0,2.0,UEFA,Serravalle,San Marino,False,2022,6,5
45263,2022-06-06,Austria,Denmark,1.0,2.0,UEFA,Vienna,Austria,False,2022,6,6
45264,2022-06-06,Croatia,France,1.0,1.0,UEFA,Split,Croatia,False,2022,6,6
45265,2022-06-06,Iceland,Albania,1.0,1.0,UEFA,Reykjavík,Iceland,False,2022,6,6
45266,2022-06-06,Belarus,Azerbaijan,0.0,0.0,UEFA,Novi Sad,Serbia,True,2022,6,6
45267,2022-06-06,Slovakia,Kazakhstan,0.0,1.0,UEFA,Trnava,Slovakia,False,2022,6,6
45268,2022-06-06,Latvia,Liechtenstein,1.0,0.0,UEFA,Riga,Latvia,False,2022,6,6
45269,2022-06-06,Andorra,Moldova,0.0,0.0,UEFA,Andorra la Vella,Andorra,False,2022,6,6
45280,2022-06-07,Germany,England,1.0,1.0,UEFA,Munich,Germany,False,2022,6,7
45281,2022-06-07,Italy,Hungary,2.0,1.0,UEFA,Cesena,Italy,False,2022,6,7
45282,2022-06-07,Finland,Montenegro,2.0,0.0,UEFA,Helsinki,Finland,False,2022,6,7
45283,2022-06-07,Bosnia and Herzegovina,Romania,1.0,0.0,UEFA,Zenica,Bosnia and Herzegovina,False,2022,6,7
45284,2022-06-07,Faroe Islands,Luxembourg,0.0,1.0,UEFA,Tórshavn,Faroe Islands,False,2022,6,7
45285,2022-06-07,Lithuania,Turkey,0.0,6.0,UEFA,Vilnius,Lithuania,False,2022,6,7
45305,2022-06-08,Wales,Netherlands,1.0,2.0,UEFA,Cardiff,Wales,False,2022,6,8
45306,2022-06-08,Belgium,Poland,6.0,1.0,UEFA,Brussels,Belgium,False,2022,6,8
45307,2022-06-08,Republic of Ireland,Ukraine,0.0,1.0,UEFA,Dublin,Republic of Ireland,False,2022,6,8
45308,2022-06-08,Scotland,Armenia,2.0,0.0,UEFA,Glasgow,Scotland,False,2022,6,8
45325,2022-06-09,Portugal,Czech Republic,2.0,0.0,UEFA,Lisbon,Portugal,False,2022,6,9
45326,2022-06-09,Switzerland,Spain,0.0,1.0,UEFA,Geneva,Switzerland,False,2022,6,9
45327,2022-06-09,Norway,Slovenia,0.0,0.0,UEFA,Oslo,Norway,False,2022,6,9
45328,2022-06-09,Sweden,Serbia,0.0,1.0,UEFA,Stockholm,Sweden,False,2022,6,9
45329,2022-06-09,Kosovo,Northern Ireland,3.0,2.0,UEFA,Pristina,Kosovo,False,2022,6,9
45330,2022-06-09,Greece,Cyprus,3.0,0.0,UEFA,Vólos,Greece,False,2022,6,9
45331,2022-06-09,Gibraltar,Bulgaria,1.0,1.0,UEFA,Gibraltar,Gibraltar,False,2022,6,9
45332,2022-06-09,North Macedonia,Georgia,0.0,3.0,UEFA,Skopje,North Macedonia,False,2022,6,9
45333,2022-06-09,Malta,Estonia,1.0,2.0,UEFA,Ta' Qali,Malta,False,2022,6,9
45341,2022-06-10,Austria,France,1.0,1.0,UEFA,Vienna,Austria,False,2022,6,10
45342,2022-06-10,Denmark,Croatia,0.0,1.0,UEFA,Copenhagen,Denmark,False,2022,6,10
45343,2022-06-10,Albania,Israel,1.0,2.0,UEFA,Tirana,Albania,False,2022,6,10
45344,2022-06-10,Azerbaijan,Slovakia,0.0,1.0,UEFA,Mardakan,Azerbaijan,False,2022,6,10
45345,2022-06-10,Belarus,Kazakhstan,1.0,1.0,UEFA,Novi Sad,Serbia,True,2022,6,10
45346,2022-06-10,Moldova,Latvia,2.0,4.0,UEFA,Chișinău,Moldova,False,2022,6,10
45347,2022-06-10,Andorra,Liechtenstein,2.0,1.0,UEFA,Andorra la Vella,Andorra,False,2022,6,10
45368,2022-06-11,England,Italy,0.0,0.0,UEFA,Wolverhampton,England,False,2022,6,11
45369,2022-06-11,Hungary,Germany,1.0,1.0,UEFA,Budapest,Hungary,False,2022,6,11
45370,2022-06-11,Wales,Belgium,1.0,1.0,UEFA,Cardiff,Wales,False,2022,6,11
45371,2022-06-11,Netherlands,Poland,2.0,2.0,UEFA,Rotterdam,Netherlands,False,2022,6,11
45372,2022-06-11,Ukraine,Armenia,3.0,0.0,UEFA,Łódź,Poland,True,2022,6,11
45373,2022-06-11,Republic of Ireland,Scotland,3.0,0.0,UEFA,Dublin,Republic of Ireland,False,2022,6,11
45374,2022-06-11,Montenegro,Bosnia and Herzegovina,1.0,1.0,UEFA,Podgorica,Montenegro,False,2022,6,11
45375,2022-06-11,Romania,Finland,1.0,0.0,UEFA,Bucharest,Romania,False,2022,6,11
45376,2022-06-11,Faroe Islands,Lithuania,2.0,1.0,UEFA,Tórshavn,Faroe Islands,False,2022,6,11
45377,2022-06-11,Luxembourg,Turkey,0.0,2.0,UEFA,Luxembourg,Luxembourg,False,2022,6,11
45386,2022-06-12,Spain,Czech Republic,2.0,0.0,UEFA,Málaga,Spain,False,2022,6,12
45387,2022-06-12,Switzerland,Portugal,1.0,0.0,UEFA,Geneva,Switzerland,False,2022,6,12
45388,2022-06-12,Norway,Sweden,3.0,2.0,UEFA,Oslo,Norway,False,2022,6,12
45389,2022-06-12,Slovenia,Serbia,2.0,2.0,UEFA,Ljubljana,Slovenia,False,2022,6,12
45390,2022-06-12,Northern Ireland,Cyprus,2.0,2.0,UEFA,Belfast,Northern Ireland,False,2022,6,12
45391,2022-06-12,Greece,Kosovo,2.0,0.0,UEFA,Vólos,Greece,False,2022,6,12
45392,2022-06-12,North Macedonia,Gibraltar,4.0,0.0,UEFA,Skopje,North Macedonia,False,2022,6,12
45393,2022-06-12,Georgia,Bulgaria,0.0,0.0,UEFA,Tbilisi,Georgia,False,2022,6,12
45394,2022-06-12,Malta,San Marino,1.0,0.0,UEFA,Ta' Qali,Malta,False,2022,6,12
45404,2022-06-13,Denmark,Austria,2.0,0.0,UEFA,Copenhagen,Denmark,False,2022,6,13
45405,2022-06-13,France,Croatia,0.0,1.0,UEFA,Paris,France,False,2022,6,13
45406,2022-06-13,Iceland,Israel,2.0,2.0,UEFA,Reykjavík,Iceland,False,2022,6,13
45407,2022-06-13,Azerbaijan,Belarus,2.0,0.0,UEFA,Mardakan,Azerbaijan,False,2022,6,13
45408,2022-06-13,Kazakhstan,Slovakia,2.0,1.0,UEFA,Astana,Kazakhstan,False,2022,6,13
45429,2022-06-14,England,Hungary,0.0,4.0,UEFA,Wolverhampton,England,False,2022,6,14
45430,2022-06-14,Germany,Italy,5.0,2.0,UEFA,Mönchengladbach,Germany,False,2022,6,14
45431,2022-06-14,Netherlands,Wales,3.0,2.0,UEFA,Rotterdam,Netherlands,False,2022,6,14
45432,2022-06-14,Poland,Belgium,0.0,1.0,UEFA,Warsaw,Poland,False,2022,6,14
45433,2022-06-14,Armenia,Scotland,1.0,4.0,UEFA,Yerevan,Armenia,False,2022,6,14
45434,2022-06-14,Ukraine,Republic of Ireland,1.0,1.0,UEFA,Łódź,Poland,True,2022,6,14
45435,2022-06-14,Bosnia and Herzegovina,Finland,3.0,2.0,UEFA,Zenica,Bosnia and Herzegovina,False,2022,6,14
45436,2022-06-14,Romania,Montenegro,0.0,3.0,UEFA,Bucharest,Romania,False,2022,6,14
45437,2022-06-14,Luxembourg,Faroe Islands,2.0,2.0,UEFA,Luxembourg,Luxembourg,False,2022,6,14
45438,2022-06-14,Turkey,Lithuania,2.0,0.0,UEFA,İzmir,Turkey,False,2022,6,14
45439,2022-06-14,Moldova,Andorra,2.0,1.0,UEFA,Chișinău,Moldova,False,2022,6,14
45440,2022-06-14,Liechtenstein,Latvia,0.0,2.0,UEFA,Vaduz,Liechtenstein,False,2022,6,14
45486,2022-09-21,Scotland,Ukraine,3.0,0.0,UEFA,Glasgow,Scotland,False,2022,9,21
45494,2022-09-22,Croatia,Denmark,2.0,1.0,UEFA,Zagreb,Croatia,False,2022,9,22
45495,2022-09-22,France,Austria,2.0,0.0,UEFA,Paris,France,False,2022,9,22
45496,2022-09-22,Belgium,Wales,2.0,1.0,UEFA,Brussels,Belgium,False,2022,9,22
45497,2022-09-22,Poland,Netherlands,0.0,2.0,UEFA,Warsaw,Poland,False,2022,9,22
45498,2022-09-22,Lithuania,Faroe Islands,1.0,1.0,UEFA,Vilnius,Lithuania,False,2022,9,22
45499,2022-09-22,Turkey,Luxembourg,3.0,3.0,UEFA,Istanbul,Turkey,False,2022,9,22
45500,2022-09-22,Kazakhstan,Belarus,2.0,1.0,UEFA,Astana,Kazakhstan,False,2022,9,22
45501,2022-09-22,Slovakia,Azerbaijan,1.0,2.0,UEFA,Trnava,Slovakia,False,2022,9,22
45502,2022-09-22,Latvia,Moldova,1.0,2.0,UEFA,Riga,Latvia,False,2022,9,22
45503,2022-09-22,Liechtenstein,Andorra,0.0,2.0,UEFA,Vaduz,Liechtenstein,False,2022,9,22
45522,2022-09-23,Germany,Hungary,0.0,1.0,UEFA,Leipzig,Germany,False,2022,9,23
45523,2022-09-23,Italy,England,1.0,0.0,UEFA,Milan,Italy,False,2022,9,23
45524,2022-09-23,Bosnia and Herzegovina,Montenegro,1.0,0.0,UEFA,Zenica,Bosnia and Herzegovina,False,2022,9,23
45525,2022-09-23,Finland,Romania,1.0,1.0,UEFA,Helsinki,Finland,False,2022,9,23
45526,2022-09-23,Georgia,North Macedonia,2.0,0.0,UEFA,Tbilisi,Georgia,False,2022,9,23
45527,2022-09-23,Bulgaria,Gibraltar,5.0,1.0,UEFA,Razgrad,Bulgaria,False,2022,9,23
45528,2022-09-23,Estonia,Malta,2.0,1.0,UEFA,Tallinn,Estonia,False,2022,9,23
45545,2022-09-24,Czech Republic,Portugal,0.0,4.0,UEFA,Prague,Czech Republic,False,2022,9,24
45546,2022-09-24,Spain,Switzerland,1.0,2.0,UEFA,Zaragoza,Spain,False,2022,9,24
45547,2022-09-24,Armenia,Ukraine,0.0,5.0,UEFA,Yerevan,Armenia,False,2022,9,24
45548,2022-09-24,Scotland,Republic of Ireland,2.0,1.0,UEFA,Glasgow,Scotland,False,2022,9,24
45549,2022-09-24,Israel,Albania,2.0,1.0,UEFA,Tel Aviv,Israel,False,2022,9,24
45550,2022-09-24,Slovenia,Norway,2.0,1.0,UEFA,Ljubljana,Slovenia,False,2022,9,24
45551,2022-09-24,Serbia,Sweden,4.0,1.0,UEFA,Belgrade,Serbia,False,2022,9,24
45552,2022-09-24,Northern Ireland,Kosovo,2.0,1.0,UEFA,Belfast,Northern Ireland,False,2022,9,24
45553,2022-09-24,Cyprus,Greece,1.0,0.0,UEFA,Larnaca,Cyprus,False,2022,9,24
45558,2022-09-25,Austria,Croatia,1.0,3.0,UEFA,Vienna,Austria,False,2022,9,25
45559,2022-09-25,Denmark,France,2.0,0.0,UEFA,Copenhagen,Denmark,False,2022,9,25
45560,2022-09-25,Wales,Poland,0.0,1.0,UEFA,Cardiff,Wales,False,2022,9,25
45561,2022-09-25,Netherlands,Belgium,1.0,0.0,UEFA,Amsterdam,Netherlands,False,2022,9,25
45562,2022-09-25,Faroe Islands,Turkey,2.0,1.0,UEFA,Tórshavn,Faroe Islands,False,2022,9,25
45563,2022-09-25,Luxembourg,Lithuania,1.0,0.0,UEFA,Luxembourg,Luxembourg,False,2022,9,25
45564,2022-09-25,Slovakia,Belarus,1.0,1.0,UEFA,Bačka Topola,Serbia,True,2022,9,25
45565,2022-09-25,Azerbaijan,Kazakhstan,3.0,0.0,UEFA,Baku,Azerbaijan,False,2022,9,25
45566,2022-09-25,Andorra,Latvia,1.0,1.0,UEFA,Andorra la Vella,Andorra,False,2022,9,25
45567,2022-09-25,Moldova,Liechtenstein,2.0,0.0,UEFA,Chișinău,Moldova,False,2022,9,25
45571,2022-09-26,England,Germany,3.0,3.0,UEFA,London,England,False,2022,9,26
45572,2022-09-26,Hungary,Italy,0.0,2.0,UEFA,Budapest,Hungary,False,2022,9,26
45573,2022-09-26,Montenegro,Finland,0.0,2.0,UEFA,Podgorica,Montenegro,False,2022,9,26
45574,2022-09-26,Romania,Bosnia and Herzegovina,4.0,1.0,UEFA,Bucharest,Romania,False,2022,9,26
45575,2022-09-26,Gibraltar,Georgia,1.0,2.0,UEFA,Gibraltar,Gibraltar,False,2022,9,26
45576,2022-09-26,North Macedonia,Bulgaria,0.0,1.0,UEFA,Skopje,North Macedonia,False,2022,9,26
45577,2022-09-26,San Marino,Estonia,0.0,4.0,UEFA,Serravalle,San Marino,False,2022,9,26
45610,2022-09-27,Portugal,Spain,0.0,1.0,UEFA,Braga,Portugal,False,2022,9,27
45611,2022-09-27,Switzerland,Czech Republic,2.0,1.0,UEFA,St. Gallen,Switzerland,False,2022,9,27
45612,2022-09-27,Republic of Ireland,Armenia,3.0,2.0,UEFA,Dublin,Republic of Ireland,False,2022,9,27
45613,2022-09-27,Ukraine,Scotland,0.0,0.0,UEFA,Kraków,Poland,True,2022,9,27
45614,2022-09-27,Albania,Iceland,1.0,1.0,UEFA,Tirana,Albania,False,2022,9,27
45615,2022-09-27,Norway,Serbia,0.0,2.0,UEFA,Oslo,Norway,False,2022,9,27
45616,2022-09-27,Sweden,Slovenia,1.0,1.0,UEFA,Stockholm,Sweden,False,2022,9,27
45617,2022-09-27,Kosovo,Cyprus,5.0,1.0,UEFA,Pristina,Kosovo,False,2022,9,27
45618,2022-09-27,Greece,Northern Ireland,3.0,1.0,UEFA,Athens,Greece,False,2022,9,27
45720,2022-11-20,Qatar,Ecuador,0.0,2.0,FWC,Al Khor,Qatar,False,2022,11,20
45721,2022-11-21,Senegal,Netherlands,0.0,2.0,FWC,Doha,Qatar,True,2022,11,21
45722,2022-11-21,England,Iran,6.0,2.0,FWC,Al Rayyan,Qatar,True,2022,11,21
45723,2022-11-21,United States,Wales,1.0,1.0,FWC,Al Rayyan,Qatar,True,2022,11,21
45724,2022-11-22,Argentina,Saudi Arabia,1.0,2.0,FWC,Lusail,Qatar,True,2022,11,22
45725,2022-11-22,Mexico,Poland,0.0,0.0,FWC,Doha,Qatar,True,2022,11,22
45726,2022-11-22,Denmark,Tunisia,0.0,0.0,FWC,Al Rayyan,Qatar,True,2022,11,22
45727,2022-11-22,France,Australia,4.0,1.0,FWC,Al Wakrah,Qatar,True,2022,11,22
45728,2022-11-23,Germany,Japan,1.0,2.0,FWC,Al Rayyan,Qatar,True,2022,11,23
45729,2022-11-23,Spain,Costa Rica,7.0,0.0,FWC,Doha,Qatar,True,2022,11,23
45730,2022-11-23,Morocco,Croatia,0.0,0.0,FWC,Al Khor,Qatar,True,2022,11,23
45731,2022-11-23,Belgium,Canada,1.0,0.0,FWC,Al Rayyan,Qatar,True,2022,11,23
45732,2022-11-24,Switzerland,Cameroon,1.0,0.0,FWC,Al Wakrah,Qatar,True,2022,11,24
45733,2022-11-24,Brazil,Serbia,2.0,0.0,FWC,Lusail,Qatar,True,2022,11,24
45734,2022-11-24,Uruguay,South Korea,0.0,0.0,FWC,Al Rayyan,Qatar,True,2022,11,24
45735,2022-11-24,Portugal,Ghana,3.0,2.0,FWC,Doha,Qatar,True,2022,11,24
45736,2022-11-25,Qatar,Senegal,1.0,3.0,FWC,Doha,Qatar,False,2022,11,25
45737,2022-11-25,Netherlands,Ecuador,1.0,1.0,FWC,Al Rayyan,Qatar,True,2022,11,25
45738,2022-11-25,Wales,Iran,0.0,2.0,FWC,Al Rayyan,Qatar,True,2022,11,25
45739,2022-11-25,England,United States,0.0,0.0,FWC,Al Khor,Qatar,True,2022,11,25
45740,2022-11-26,Poland,Saudi Arabia,2.0,0.0,FWC,Al Rayyan,Qatar,True,2022,11,26
45741,2022-11-26,Argentina,Mexico,2.0,0.0,FWC,Lusail,Qatar,True,2022,11,26
45742,2022-11-26,Tunisia,Australia,0.0,1.0,FWC,Al Wakrah,Qatar,True,2022,11,26
45743,2022-11-26,France,Denmark,2.0,1.0,FWC,Doha,Qatar,True,2022,11,26
45744,2022-11-27,Japan,Costa Rica,0.0,1.0,FWC,Al Rayyan,Qatar,True,2022,11,27
45745,2022-11-27,Spain,Germany,1.0,1.0,FWC,Al Khor,Qatar,True,2022,11,27
45746,2022-11-27,Belgium,Morocco,0.0,2.0,FWC,Doha,Qatar,True,2022,11,27
45747,2022-11-27,Croatia,Canada,4.0,1.0,FWC,Al Rayyan,Qatar,True,2022,11,27
45748,2022-11-28,Cameroon,Serbia,3.0,3.0,FWC,Al Wakrah,Qatar,True,2022,11,28
45749,2022-11-28,Brazil,Switzerland,1.0,0.0,FWC,Doha,Qatar,True,2022,11,28
45750,2022-11-28,South Korea,Ghana,2.0,3.0,FWC,Al Rayyan,Qatar,True,2022,11,28
45751,2022-11-28,Portugal,Uruguay,2.0,0.0,FWC,Lusail,Qatar,True,2022,11,28
45752,2022-11-29,Ecuador,Senegal,1.0,2.0,FWC,Al Rayyan,Qatar,True,2022,11,29
45753,2022-11-29,Qatar,Netherlands,0.0,2.0,FWC,Al Khor,Qatar,False,2022,11,29
45754,2022-11-29,Wales,England,0.0,3.0,FWC,Al Rayyan,Qatar,True,2022,11,29
45755,2022-11-29,Iran,United States,0.0,1.0,FWC,Doha,Qatar,True,2022,11,29
45756,2022-11-30,Poland,Argentina,0.0,2.0,FWC,Doha,Qatar,True,2022,11,30
45757,2022-11-30,Saudi Arabia,Mexico,1.0,2.0,FWC,Lusail,Qatar,True,2022,11,30
45758,2022-11-30,Australia,Denmark,1.0,0.0,FWC,Al Wakrah,Qatar,True,2022,11,30
45759,2022-11-30,Tunisia,France,1.0,0.0,FWC,Al Rayyan,Qatar,True,2022,11,30
45760,2022-12-01,Japan,Spain,2.0,1.0,FWC,Al Rayyan,Qatar,True,2022,12,1
45761,2022-12-01,Costa Rica,Germany,2.0,4.0,FWC,Al Khor,Qatar,True,2022,12,1
45762,2022-12-01,Croatia,Belgium,0.0,0.0,FWC,Al Rayyan,Qatar,True,2022,12,1
45763,2022-12-01,Canada,Morocco,1.0,2.0,FWC,Doha,Qatar,True,2022,12,1
45764,2022-12-02,Serbia,Switzerland,2.0,3.0,FWC,Doha,Qatar,True,2022,12,2
45765,2022-12-02,Cameroon,Brazil,1.0,0.0,FWC,Lusail,Qatar,True,2022,12,2
45766,2022-12-02,Ghana,Uruguay,0.0,2.0,FWC,Al Wakrah,Qatar,True,2022,12,2
45767,2022-12-02,South Korea,Portugal,2.0,1.0,FWC,Al Rayyan,Qatar,True,2022,12,2
45768,2022-12-03,Netherlands,United States,3.0,1.0,FWC,Al Rayyan,Qatar,True,2022,12,3
45769,2022-12-03,Argentina,Australia,2.0,1.0,FWC,Al Rayyan,Qatar,True,2022,12,3
45770,2022-12-04,France,Poland,3.0,1.0,FWC,Doha,Qatar,True,2022,12,4
45771,2022-12-04,England,Senegal,3.0,0.0,FWC,Al Khor,Qatar,True,2022,12,4
45772,2022-12-05,Japan,Croatia,1.0,1.0,FWC,Al Wakrah,Qatar,True,2022,12,5
45773,2022-12-05,Brazil,South Korea,4.0,1.0,FWC,Doha,Qatar,True,2022,12,5
45774,2022-12-06,Morocco,Spain,0.0,0.0,FWC,Al Rayyan,Qatar,True,2022,12,6
45775,2022-12-06,Portugal,Switzerland,6.0,1.0,FWC,Lusail,Qatar,True,2022,12,6
45776,2022-12-09,Croatia,Brazil,1.0,1.0,FWC,Al Rayyan,Qatar,True,2022,12,9
45777,2022-12-09,Netherlands,Argentina,2.0,2.0,FWC,Lusail,Qatar,True,2022,12,9
45779,2022-12-10,Morocco,Portugal,1.0,0.0,FWC,Doha,Qatar,True,2022,12,10
45780,2022-12-10,England,France,1.0,2.0,FWC,Al Khor,Qatar,True,2022,12,10
45782,2022-12-13,Argentina,Croatia,3.0,0.0,FWC,Lusail,Qatar,True,2022,12,13
45783,2022-12-14,France,Morocco,2.0,0.0,FWC,Al Khor,Qatar,True,2022,12,14
45787,2022-12-17,Croatia,Morocco,2.0,1.0,FWC,Al Rayyan,Qatar,True,2022,12,17
45789,2022-12-18,Argentina,France,3.0,3.0,FWC,Lusail,Qatar,True,2022,12,18
46055,2023-06-14,Netherlands,Croatia,2.0,4.0,UEFA,Rotterdam,Netherlands,False,2023,6,14
46073,2023-06-15,Spain,Italy,2.0,1.0,UEFA,Enschede,Netherlands,True,2023,6,15
46132,2023-06-18,Netherlands,Italy,2.0,3.0,UEFA,Enschede,Netherlands,False,2023,6,18
46133,2023-06-18,Croatia,Spain,0.0,0.0,UEFA,Rotterdam,Netherlands,True,2023,6,18
46902,2024-01-12,Qatar,Lebanon,3.0,0.0,AFC,Lusail,Qatar,False,2024,1,12
46905,2024-01-13,China,Tajikistan,0.0,0.0,AFC,Doha,Qatar,True,2024,1,13
46906,2024-01-13,Australia,India,2.0,0.0,AFC,Al Rayyan,Qatar,True,2024,1,13
46907,2024-01-13,Uzbekistan,Syria,0.0,0.0,AFC,Doha,Qatar,True,2024,1,13
46908,2024-01-13,Ivory Coast,Guinea-Bissau,2.0,0.0,AFCON,Ebimpé,Ivory Coast,False,2024,1,13
46910,2024-01-14,United Arab Emirates,Hong Kong,3.0,1.0,AFC,Al Rayyan,Qatar,True,2024,1,14
46911,2024-01-14,Iran,Palestine,4.0,1.0,AFC,Al Rayyan,Qatar,True,2024,1,14
46912,2024-01-14,Japan,Vietnam,4.0,2.0,AFC,Doha,Qatar,True,2024,1,14
